ID Producto,ID Tienda,Fecha de Venta,Cantidad Vendida,Precio Unitario,Categoría de Producto,Ubicación de Tienda,Promoción o Descuento,Estacionalidad,Método de Pago,Nivel de Inventario,Venta_Total
Producto_9,Tienda_6,2022-05-29,60,338.81,Deportes,Zona Este,0,1,Crédito,20,20328.6
Producto_15,Tienda_5,2022-02-05,82,142.69,Deportes,Zona Norte,1,0,Efectivo,300,11700.58
Producto_12,Tienda_6,2023-11-15,70,224.19,Ropa,Zona Este,1,1,Crédito,500,15693.3
Producto_45,Tienda_10,2022-04-11,80,323.12,Alimentos,Zona Oeste,1,0,Efectivo,500,25849.6
Producto_26,Tienda_5,2022-11-22,87,353.3,Deportes,Zona Este,0,1,Efectivo,50,30737.100000000002
Producto_14,Tienda_7,2022-12-04,1,297.26,Juguetes,Zona Sur,1,1,Tarjeta,20,297.26
Producto_16,Tienda_7,2023-01-23,15,85.17,Ropa,Zona Norte,0,0,Tarjeta,500,1277.55
Producto_27,Tienda_10,2022-08-02,51,189.68,Ropa,Zona Sur,1,1,Efectivo,500,9673.68
Producto_30,Tienda_4,2022-02-27,70,324.36,Deportes,Zona Norte,0,0,Efectivo,100,22705.2
Producto_35,Tienda_10,2022-01-31,48,231.32,Alimentos,Zona Norte,0,0,Tarjeta,50,11103.36
Producto_21,Tienda_5,2023-04-02,22,53.91,Alimentos,Zona Este,0,0,Crédito,100,1186.02
Producto_36,Tienda_8,2023-06-04,52,389.6,Ropa,Zona Sur,1,0,Efectivo,5,20259.2
Producto_49,Tienda_1,2022-05-02,59,243.81,Electrónica,Zona Sur,1,1,Tarjeta,50,14384.79
Producto_33,Tienda_4,2022-04-06,3,354.42,Alimentos,Zona Sur,0,0,Efectivo,300,1063.26
Producto_1,Tienda_8,2022-03-23,19,9.18,Hogar,Zona Norte,1,0,Efectivo,100,174.42
Producto_27,Tienda_5,2022-12-06,5,404.72,Juguetes,Zona Oeste,1,0,Crédito,300,2023.6000000000001
Producto_44,Tienda_5,2022-01-22,50,97.28,Deportes,Zona Sur,1,1,Crédito,30,4864.0
Producto_40,Tienda_10,2023-06-08,56,499.65,Ropa,Zona Norte,0,0,Crédito,300,27980.399999999998
Producto_9,Tienda_8,2022-08-13,74,257.1,Juguetes,Zona Norte,1,0,Crédito,10,19025.4
Producto_20,Tienda_7,2023-01-20,17,85.7,Hogar,Zona Oeste,0,0,Efectivo,10,1456.9
Producto_41,Tienda_2,2023-12-29,70,253.46,Hogar,Zona Norte,1,0,Crédito,50,17742.2
Producto_8,Tienda_5,2023-08-17,27,233.07,Juguetes,Zona Este,0,0,Tarjeta,500,6292.889999999999
Producto_6,Tienda_1,2022-01-05,61,488.51,Ropa,Zona Norte,1,0,Crédito,20,29799.11
Producto_41,Tienda_1,2022-01-19,2,478.88,Ropa,Zona Sur,1,1,Crédito,500,957.76
Producto_1,Tienda_5,2023-12-29,88,498.22,Electrónica,Zona Sur,0,0,Crédito,100,43843.36
Producto_28,Tienda_10,2022-09-14,56,208.38,Hogar,Zona Norte,1,0,Crédito,50,11669.279999999999
Producto_22,Tienda_1,2022-04-27,57,42.04,Juguetes,Zona Oeste,0,0,Tarjeta,200,2396.2799999999997
Producto_11,Tienda_3,2023-02-24,10,393.18,Electrónica,Zona Sur,0,0,Efectivo,30,3931.8
Producto_20,Tienda_6,2022-03-24,6,351.19,Hogar,Zona Este,1,0,Efectivo,300,2107.14
Producto_47,Tienda_1,2022-10-17,76,136.3,Electrónica,Zona Norte,0,1,Tarjeta,100,10358.800000000001
Producto_2,Tienda_9,2022-05-19,8,478.81,Hogar,Zona Este,0,1,Tarjeta,100,3830.48
Producto_35,Tienda_5,2022-06-01,67,11.62,Electrónica,Zona Oeste,1,0,Crédito,300,778.54
Producto_2,Tienda_9,2022-03-26,59,489.03,Ropa,Zona Oeste,1,0,Tarjeta,20,28852.769999999997
Producto_12,Tienda_10,2022-04-26,45,304.89,Hogar,Zona Oeste,1,0,Tarjeta,5,13720.05
Producto_5,Tienda_7,2022-12-06,60,486.99,Ropa,Zona Norte,1,1,Efectivo,100,29219.4
Producto_50,Tienda_5,2022-02-24,83,397.33,Hogar,Zona Este,1,0,Crédito,300,32978.39
Producto_17,Tienda_8,2023-11-19,52,313.94,Juguetes,Zona Oeste,0,1,Tarjeta,5,16324.88
Producto_21,Tienda_3,2023-06-13,81,418.48,Ropa,Zona Sur,0,1,Tarjeta,30,33896.880000000005
Producto_49,Tienda_1,2022-10-30,10,8.58,Alimentos,Zona Este,0,0,Crédito,100,85.8
Producto_24,Tienda_2,2023-01-11,64,366.27,Alimentos,Zona Este,0,1,Crédito,300,23441.28
Producto_22,Tienda_9,2023-09-28,39,498.27,Ropa,Zona Sur,0,1,Tarjeta,20,19432.53
Producto_15,Tienda_9,2022-07-18,54,251.56,Ropa,Zona Este,0,1,Efectivo,200,13584.24
Producto_15,Tienda_4,2023-03-14,67,464.09,Alimentos,Zona Norte,0,0,Efectivo,500,31094.03
Producto_3,Tienda_1,2023-01-27,81,344.51,Juguetes,Zona Sur,0,0,Tarjeta,30,27905.309999999998
Producto_1,Tienda_6,2023-01-05,73,223.84,Alimentos,Zona Norte,0,0,Crédito,20,16340.32
Producto_26,Tienda_10,2023-05-23,53,389.36,Alimentos,Zona Este,0,0,Crédito,50,20636.08
Producto_15,Tienda_3,2022-05-15,4,255.77,Juguetes,Zona Oeste,1,0,Efectivo,10,1023.08
Producto_26,Tienda_6,2023-12-09,34,125.81,Alimentos,Zona Norte,1,0,Crédito,20,4277.54
Producto_44,Tienda_1,2022-10-26,6,324.9,Juguetes,Zona Sur,1,1,Tarjeta,20,1949.3999999999999
Producto_18,Tienda_5,2022-02-02,8,34.2,Juguetes,Zona Este,0,0,Crédito,20,273.6
Producto_48,Tienda_1,2022-07-04,67,53.1,Ropa,Zona Norte,1,0,Crédito,30,3557.7000000000003
Producto_38,Tienda_3,2023-02-23,82,407.79,Hogar,Zona Oeste,0,1,Crédito,200,33438.78
Producto_30,Tienda_2,2023-07-19,44,208.52,Electrónica,Zona Norte,1,1,Crédito,10,9174.880000000001
Producto_32,Tienda_8,2023-09-29,28,235.37,Deportes,Zona Sur,0,0,Crédito,300,6590.360000000001
Producto_36,Tienda_3,2023-09-06,91,25.2,Deportes,Zona Este,1,0,Efectivo,20,2293.2
Producto_7,Tienda_10,2022-01-08,14,425.62,Hogar,Zona Oeste,1,0,Efectivo,20,5958.68
Producto_46,Tienda_7,2023-03-01,16,313.66,Alimentos,Zona Sur,1,1,Tarjeta,500,5018.56
Producto_24,Tienda_4,2022-10-13,44,390.73,Hogar,Zona Oeste,0,0,Crédito,20,17192.120000000003
Producto_6,Tienda_7,2023-01-06,55,92.75,Ropa,Zona Este,1,1,Tarjeta,500,5101.25
Producto_22,Tienda_3,2023-09-23,33,170.51,Ropa,Zona Este,0,1,Efectivo,10,5626.83
Producto_33,Tienda_9,2023-05-29,46,389.16,Electrónica,Zona Sur,0,1,Efectivo,30,17901.36
Producto_5,Tienda_8,2022-04-03,99,381.61,Ropa,Zona Sur,0,0,Crédito,500,37779.39
Producto_23,Tienda_6,2022-07-23,73,391.73,Hogar,Zona Oeste,1,1,Efectivo,500,28596.29
Producto_26,Tienda_10,2023-01-15,89,433.32,Deportes,Zona Oeste,1,0,Crédito,50,38565.479999999996
Producto_41,Tienda_1,2023-08-12,90,30.68,Electrónica,Zona Norte,1,1,Crédito,10,2761.2
Producto_32,Tienda_5,2023-06-27,15,251.09,Electrónica,Zona Oeste,0,0,Tarjeta,300,3766.35
Producto_46,Tienda_9,2023-08-23,23,381.92,Alimentos,Zona Oeste,1,0,Efectivo,30,8784.16
Producto_13,Tienda_5,2023-09-10,63,304.99,Deportes,Zona Oeste,1,1,Tarjeta,10,19214.37
Producto_21,Tienda_6,2023-08-04,3,357.58,Ropa,Zona Este,0,1,Efectivo,500,1072.74
Producto_35,Tienda_2,2022-01-26,43,406.1,Electrónica,Zona Norte,1,0,Efectivo,50,17462.3
Producto_35,Tienda_6,2023-02-19,82,298.84,Electrónica,Zona Este,1,1,Crédito,10,24504.879999999997
Producto_30,Tienda_3,2023-08-08,47,151.98,Electrónica,Zona Oeste,0,1,Efectivo,300,7143.0599999999995
Producto_20,Tienda_4,2023-05-12,74,289.15,Alimentos,Zona Norte,0,0,Efectivo,500,21397.1
Producto_34,Tienda_8,2023-05-24,94,59.5,Juguetes,Zona Este,1,1,Efectivo,200,5593.0
Producto_6,Tienda_8,2022-08-04,48,358.85,Electrónica,Zona Norte,1,0,Crédito,100,17224.800000000003
Producto_30,Tienda_8,2023-06-16,27,85.23,Hogar,Zona Sur,0,0,Tarjeta,200,2301.21
Producto_47,Tienda_4,2022-10-26,6,452.64,Hogar,Zona Oeste,0,1,Crédito,5,2715.84
Producto_22,Tienda_9,2022-09-08,9,256.88,Hogar,Zona Sur,1,1,Tarjeta,20,2311.92
Producto_14,Tienda_2,2022-01-16,74,498.72,Electrónica,Zona Sur,0,1,Efectivo,10,36905.28
Producto_27,Tienda_3,2022-09-04,14,429.5,Electrónica,Zona Este,0,1,Crédito,30,6013.0
Producto_10,Tienda_8,2023-04-18,72,87.4,Juguetes,Zona Oeste,0,1,Crédito,20,6292.8
Producto_11,Tienda_7,2022-01-13,28,318.7,Hogar,Zona Norte,0,0,Crédito,300,8923.6
Producto_10,Tienda_1,2023-08-01,73,479.89,Hogar,Zona Norte,0,1,Crédito,10,35031.97
Producto_21,Tienda_2,2022-07-19,26,357.48,Ropa,Zona Norte,0,1,Tarjeta,50,9294.48
Producto_11,Tienda_3,2022-05-27,86,387.29,Juguetes,Zona Sur,1,0,Tarjeta,5,33306.94
Producto_21,Tienda_2,2022-09-23,92,43.46,Hogar,Zona Este,0,1,Efectivo,50,3998.32
Producto_49,Tienda_10,2023-01-24,71,171.31,Hogar,Zona Sur,1,1,Efectivo,5,12163.01
Producto_45,Tienda_4,2022-11-28,44,358.39,Electrónica,Zona Este,0,0,Efectivo,100,15769.16
Producto_43,Tienda_5,2022-04-28,22,91.54,Hogar,Zona Norte,0,0,Tarjeta,500,2013.88
Producto_27,Tienda_6,2022-05-07,39,413.1,Hogar,Zona Este,1,0,Crédito,20,16110.900000000001
Producto_39,Tienda_7,2023-12-02,26,422.85,Deportes,Zona Sur,0,1,Tarjeta,10,10994.1
Producto_17,Tienda_9,2022-04-29,61,279.83,Deportes,Zona Oeste,1,0,Crédito,100,17069.629999999997
Producto_30,Tienda_2,2022-12-06,61,24.16,Juguetes,Zona Sur,1,0,Crédito,100,1473.76
Producto_50,Tienda_1,2022-09-06,35,67.32,Alimentos,Zona Este,1,1,Tarjeta,20,2356.2
Producto_18,Tienda_6,2023-03-03,21,498.18,Ropa,Zona Oeste,0,0,Efectivo,200,10461.78
Producto_7,Tienda_2,2022-08-04,50,222.61,Electrónica,Zona Sur,0,1,Tarjeta,500,11130.5
Producto_7,Tienda_1,2022-09-16,72,95.58,Ropa,Zona Norte,1,1,Tarjeta,20,6881.76
Producto_16,Tienda_6,2023-01-15,30,32.97,Electrónica,Zona Este,1,1,Tarjeta,10,989.0999999999999
Producto_38,Tienda_7,2023-06-20,76,244.64,Electrónica,Zona Norte,0,1,Efectivo,500,18592.64
Producto_10,Tienda_10,2023-07-09,29,37.03,Alimentos,Zona Sur,0,1,Efectivo,20,1073.8700000000001
Producto_48,Tienda_5,2022-06-05,18,429.43,Ropa,Zona Oeste,0,0,Efectivo,200,7729.74
Producto_15,Tienda_5,2022-02-11,25,53.69,Electrónica,Zona Oeste,1,1,Crédito,300,1342.25
Producto_9,Tienda_2,2023-04-09,15,451.29,Deportes,Zona Norte,1,0,Crédito,30,6769.35
Producto_50,Tienda_3,2022-09-09,59,393.93,Ropa,Zona Sur,0,0,Efectivo,10,23241.87
Producto_17,Tienda_6,2023-12-19,88,423.17,Juguetes,Zona Oeste,0,1,Tarjeta,30,37238.96
Producto_2,Tienda_4,2022-12-02,86,185.65,Alimentos,Zona Sur,1,0,Crédito,300,15965.9
Producto_6,Tienda_5,2022-12-20,44,396.17,Alimentos,Zona Oeste,0,0,Tarjeta,50,17431.48
Producto_14,Tienda_7,2022-04-15,53,233.13,Juguetes,Zona Oeste,0,0,Crédito,20,12355.89
Producto_23,Tienda_8,2022-12-18,78,483.05,Ropa,Zona Este,0,0,Efectivo,300,37677.9
Producto_37,Tienda_5,2023-09-12,30,208.73,Juguetes,Zona Oeste,0,0,Tarjeta,100,6261.9
Producto_23,Tienda_10,2023-03-15,49,244.77,Ropa,Zona Oeste,0,0,Crédito,30,11993.730000000001
Producto_10,Tienda_9,2023-08-01,34,380.05,Ropa,Zona Norte,0,0,Crédito,20,12921.7
Producto_34,Tienda_6,2023-06-07,19,409.48,Alimentos,Zona Norte,0,1,Tarjeta,20,7780.120000000001
Producto_17,Tienda_3,2022-10-10,38,11.56,Juguetes,Zona Este,0,1,Efectivo,5,439.28000000000003
Producto_50,Tienda_2,2023-12-08,92,86.57,Juguetes,Zona Este,1,0,Crédito,30,7964.44
Producto_50,Tienda_9,2022-09-10,79,239.57,Hogar,Zona Este,1,1,Crédito,20,18926.03
Producto_4,Tienda_4,2022-03-23,19,408.66,Hogar,Zona Sur,0,0,Crédito,5,7764.540000000001
Producto_49,Tienda_3,2023-02-24,57,189.16,Ropa,Zona Este,0,0,Crédito,5,10782.119999999999
Producto_39,Tienda_7,2023-12-22,2,443.93,Juguetes,Zona Sur,0,1,Crédito,30,887.86
Producto_5,Tienda_3,2022-06-18,63,279.31,Electrónica,Zona Sur,1,1,Tarjeta,200,17596.53
Producto_15,Tienda_4,2023-02-05,44,361.41,Juguetes,Zona Sur,0,1,Efectivo,500,15902.04
Producto_8,Tienda_8,2022-01-13,4,481.98,Juguetes,Zona Este,0,1,Crédito,50,1927.92
Producto_14,Tienda_6,2022-04-16,68,269.84,Alimentos,Zona Norte,0,1,Crédito,300,18349.12
Producto_30,Tienda_10,2023-11-28,19,474.43,Hogar,Zona Oeste,1,1,Efectivo,300,9014.17
Producto_20,Tienda_4,2023-10-08,53,55.06,Juguetes,Zona Oeste,0,0,Crédito,500,2918.1800000000003
Producto_35,Tienda_10,2022-10-16,1,232.47,Ropa,Zona Este,0,0,Tarjeta,500,232.47
Producto_14,Tienda_7,2022-08-06,8,72.12,Juguetes,Zona Oeste,0,1,Tarjeta,500,576.96
Producto_14,Tienda_7,2023-10-31,36,422.55,Deportes,Zona Sur,1,1,Efectivo,10,15211.800000000001
Producto_33,Tienda_4,2023-11-30,56,496.88,Juguetes,Zona Sur,0,1,Crédito,100,27825.28
Producto_37,Tienda_10,2023-10-06,7,95.96,Ropa,Zona Este,0,1,Tarjeta,20,671.7199999999999
Producto_38,Tienda_8,2023-04-04,7,104.3,Electrónica,Zona Norte,0,0,Tarjeta,20,730.1
Producto_16,Tienda_8,2022-09-27,14,249.18,Deportes,Zona Sur,1,0,Efectivo,100,3488.52
Producto_15,Tienda_4,2022-02-21,22,164.0,Electrónica,Zona Oeste,0,0,Efectivo,30,3608.0
Producto_28,Tienda_4,2022-01-06,3,220.7,Electrónica,Zona Oeste,0,1,Crédito,10,662.0999999999999
Producto_39,Tienda_8,2022-06-07,79,258.75,Electrónica,Zona Sur,0,1,Efectivo,200,20441.25
Producto_41,Tienda_5,2023-10-18,65,277.72,Deportes,Zona Norte,1,1,Crédito,500,18051.800000000003
Producto_6,Tienda_6,2023-05-17,11,345.92,Deportes,Zona Norte,0,0,Efectivo,200,3805.1200000000003
Producto_18,Tienda_2,2022-01-01,20,337.63,Hogar,Zona Oeste,0,1,Tarjeta,5,6752.6
Producto_7,Tienda_10,2023-08-23,19,358.16,Hogar,Zona Este,0,1,Efectivo,100,6805.040000000001
Producto_9,Tienda_9,2023-09-27,86,465.93,Alimentos,Zona Oeste,1,1,Efectivo,50,40069.98
Producto_45,Tienda_4,2023-11-29,1,144.09,Alimentos,Zona Este,0,0,Crédito,200,144.09
Producto_36,Tienda_3,2023-07-13,29,17.72,Electrónica,Zona Sur,1,1,Crédito,200,513.88
Producto_46,Tienda_5,2023-02-05,44,446.19,Ropa,Zona Sur,0,0,Crédito,200,19632.36
Producto_33,Tienda_2,2022-10-15,26,215.92,Electrónica,Zona Oeste,0,1,Crédito,50,5613.92
Producto_33,Tienda_2,2023-12-26,67,424.41,Ropa,Zona Sur,0,0,Tarjeta,100,28435.47
Producto_44,Tienda_1,2022-06-12,82,207.09,Alimentos,Zona Norte,1,0,Tarjeta,20,16981.38
Producto_15,Tienda_3,2022-04-08,14,411.4,Hogar,Zona Este,0,0,Crédito,100,5759.599999999999
Producto_47,Tienda_8,2023-11-09,44,456.42,Hogar,Zona Oeste,1,1,Efectivo,100,20082.48
Producto_37,Tienda_4,2023-09-24,41,221.8,Hogar,Zona Este,0,0,Efectivo,10,9093.800000000001
Producto_26,Tienda_1,2022-02-04,77,314.17,Juguetes,Zona Sur,0,0,Crédito,200,24191.09
Producto_34,Tienda_3,2022-04-14,65,163.08,Hogar,Zona Este,1,0,Efectivo,30,10600.2
Producto_20,Tienda_7,2023-11-18,14,40.98,Hogar,Zona Este,1,0,Crédito,100,573.7199999999999
Producto_20,Tienda_8,2023-03-12,60,425.57,Alimentos,Zona Sur,0,0,Crédito,300,25534.2
Producto_28,Tienda_8,2022-02-27,62,192.35,Alimentos,Zona Este,0,0,Crédito,200,11925.699999999999
Producto_50,Tienda_5,2023-09-13,78,470.57,Alimentos,Zona Oeste,1,1,Tarjeta,10,36704.46
Producto_17,Tienda_7,2022-08-04,73,188.45,Hogar,Zona Sur,1,1,Efectivo,300,13756.849999999999
Producto_46,Tienda_4,2022-08-03,31,257.9,Alimentos,Zona Este,0,1,Tarjeta,50,7994.9
Producto_32,Tienda_10,2023-03-15,91,308.42,Alimentos,Zona Sur,0,1,Efectivo,500,28066.22
Producto_11,Tienda_2,2023-06-28,63,430.44,Hogar,Zona Sur,0,1,Efectivo,20,27117.72
Producto_29,Tienda_4,2022-02-28,96,486.76,Electrónica,Zona Sur,0,0,Tarjeta,500,46728.96
Producto_26,Tienda_4,2023-05-11,4,445.19,Alimentos,Zona Norte,1,1,Efectivo,50,1780.76
Producto_41,Tienda_4,2022-08-09,92,73.46,Ropa,Zona Sur,0,0,Efectivo,50,6758.32
Producto_12,Tienda_4,2023-10-16,31,491.16,Electrónica,Zona Sur,1,0,Crédito,300,15225.960000000001
Producto_15,Tienda_2,2023-12-02,93,131.96,Deportes,Zona Norte,1,1,Crédito,30,12272.28
Producto_38,Tienda_3,2023-06-14,12,287.45,Alimentos,Zona Norte,0,0,Efectivo,5,3449.3999999999996
Producto_24,Tienda_2,2022-06-16,63,219.36,Juguetes,Zona Norte,1,0,Tarjeta,30,13819.68
Producto_23,Tienda_7,2023-08-13,90,50.79,Hogar,Zona Oeste,1,1,Tarjeta,50,4571.1
Producto_42,Tienda_7,2022-09-02,51,98.95,Hogar,Zona Norte,1,1,Tarjeta,10,5046.45
Producto_23,Tienda_7,2022-08-07,24,90.18,Electrónica,Zona Este,1,1,Efectivo,5,2164.32
Producto_47,Tienda_2,2023-04-08,3,15.97,Juguetes,Zona Sur,0,1,Efectivo,100,47.910000000000004
Producto_50,Tienda_9,2023-05-20,31,183.76,Alimentos,Zona Este,1,1,Tarjeta,500,5696.5599999999995
Producto_5,Tienda_10,2022-09-14,28,177.03,Juguetes,Zona Sur,0,1,Efectivo,100,4956.84
Producto_33,Tienda_7,2022-03-05,7,87.35,Deportes,Zona Norte,0,0,Efectivo,30,611.4499999999999
Producto_2,Tienda_10,2022-06-02,19,221.91,Ropa,Zona Oeste,0,1,Tarjeta,5,4216.29
Producto_33,Tienda_9,2023-04-28,5,286.53,Ropa,Zona Norte,1,0,Efectivo,50,1432.6499999999999
Producto_14,Tienda_3,2022-05-19,87,72.03,Juguetes,Zona Este,1,1,Crédito,100,6266.61
Producto_38,Tienda_2,2023-07-07,92,63.15,Deportes,Zona Oeste,1,1,Tarjeta,5,5809.8
Producto_40,Tienda_10,2023-09-01,13,319.48,Juguetes,Zona Sur,1,1,Efectivo,5,4153.24
Producto_27,Tienda_1,2022-01-15,34,142.12,Juguetes,Zona Este,1,1,Efectivo,50,4832.08
Producto_12,Tienda_8,2022-04-01,37,265.92,Ropa,Zona Este,0,0,Tarjeta,500,9839.04
Producto_26,Tienda_5,2022-03-21,16,426.0,Ropa,Zona Norte,0,1,Tarjeta,200,6816.0
Producto_4,Tienda_9,2023-03-02,30,132.29,Hogar,Zona Norte,0,0,Tarjeta,5,3968.7
Producto_10,Tienda_3,2022-03-13,79,96.28,Hogar,Zona Sur,1,0,Tarjeta,30,7606.12
Producto_40,Tienda_2,2023-07-10,55,441.42,Alimentos,Zona Este,0,1,Tarjeta,5,24278.100000000002
Producto_19,Tienda_4,2023-12-01,94,8.68,Hogar,Zona Oeste,0,1,Efectivo,500,815.92
Producto_28,Tienda_3,2022-06-04,5,476.22,Deportes,Zona Sur,1,1,Tarjeta,20,2381.1000000000004
Producto_36,Tienda_3,2023-09-04,5,261.33,Juguetes,Zona Norte,0,1,Crédito,200,1306.6499999999999
Producto_38,Tienda_4,2022-07-18,65,496.5,Juguetes,Zona Oeste,1,0,Crédito,5,32272.5
Producto_8,Tienda_1,2022-10-09,26,255.32,Deportes,Zona Norte,0,1,Tarjeta,50,6638.32
Producto_13,Tienda_7,2022-01-10,39,149.88,Alimentos,Zona Oeste,1,0,Crédito,300,5845.32
Producto_1,Tienda_3,2022-03-12,79,483.43,Alimentos,Zona Este,1,1,Crédito,5,38190.97
Producto_19,Tienda_7,2023-02-26,71,21.41,Deportes,Zona Sur,0,0,Efectivo,50,1520.11
Producto_7,Tienda_7,2022-08-08,14,7.03,Hogar,Zona Oeste,1,1,Crédito,10,98.42
Producto_13,Tienda_2,2023-04-05,100,251.19,Alimentos,Zona Sur,1,0,Tarjeta,20,25119.0
Producto_45,Tienda_7,2022-05-27,81,161.54,Electrónica,Zona Sur,1,0,Crédito,30,13084.74
Producto_1,Tienda_1,2022-03-26,90,78.18,Ropa,Zona Este,0,1,Crédito,500,7036.200000000001
Producto_25,Tienda_3,2023-08-29,51,331.87,Hogar,Zona Norte,0,0,Tarjeta,50,16925.37
Producto_33,Tienda_3,2022-02-04,4,225.33,Juguetes,Zona Sur,1,0,Tarjeta,10,901.32
Producto_41,Tienda_3,2022-05-20,92,130.74,Juguetes,Zona Este,1,0,Tarjeta,20,12028.080000000002
Producto_46,Tienda_5,2022-04-11,25,90.81,Hogar,Zona Este,0,0,Tarjeta,5,2270.25
Producto_48,Tienda_8,2023-06-09,87,176.93,Ropa,Zona Oeste,0,0,Crédito,500,15392.91
Producto_3,Tienda_10,2023-05-17,75,84.7,Alimentos,Zona Este,1,0,Tarjeta,200,6352.5
Producto_47,Tienda_5,2022-06-13,5,129.0,Alimentos,Zona Norte,0,1,Efectivo,5,645.0
Producto_49,Tienda_7,2022-03-09,45,237.29,Ropa,Zona Este,0,0,Crédito,30,10678.05
Producto_42,Tienda_5,2022-10-24,95,140.97,Electrónica,Zona Este,1,0,Crédito,500,13392.15
Producto_16,Tienda_7,2023-04-13,25,300.96,Electrónica,Zona Oeste,0,1,Efectivo,10,7523.999999999999
Producto_49,Tienda_5,2022-03-05,12,260.39,Hogar,Zona Sur,1,1,Efectivo,20,3124.68
Producto_16,Tienda_4,2022-11-03,3,366.19,Juguetes,Zona Oeste,0,0,Tarjeta,200,1098.57
Producto_44,Tienda_2,2023-06-30,70,240.14,Hogar,Zona Este,1,0,Tarjeta,5,16809.8
Producto_26,Tienda_4,2023-07-21,25,154.91,Ropa,Zona Oeste,1,0,Crédito,50,3872.75
Producto_26,Tienda_4,2022-06-05,46,63.95,Deportes,Zona Este,1,1,Tarjeta,30,2941.7000000000003
Producto_50,Tienda_10,2023-05-27,8,324.37,Deportes,Zona Norte,1,0,Efectivo,10,2594.96
Producto_39,Tienda_7,2023-06-24,68,19.9,Alimentos,Zona Norte,1,1,Efectivo,50,1353.1999999999998
Producto_33,Tienda_5,2023-08-27,37,339.36,Electrónica,Zona Norte,0,0,Crédito,300,12556.32
Producto_40,Tienda_2,2023-05-17,39,376.05,Deportes,Zona Este,1,0,Tarjeta,5,14665.95
Producto_33,Tienda_10,2023-01-31,14,154.86,Alimentos,Zona Norte,1,0,Crédito,20,2168.04
Producto_8,Tienda_9,2022-07-18,12,85.18,Electrónica,Zona Oeste,0,0,Efectivo,200,1022.1600000000001
Producto_1,Tienda_6,2022-11-21,100,402.18,Ropa,Zona Norte,0,0,Crédito,100,40218.0
Producto_36,Tienda_5,2023-10-27,5,335.35,Hogar,Zona Norte,0,0,Efectivo,300,1676.75
Producto_50,Tienda_7,2022-12-18,99,424.02,Juguetes,Zona Norte,0,1,Crédito,100,41977.979999999996
Producto_26,Tienda_10,2023-01-28,10,160.97,Deportes,Zona Norte,0,1,Tarjeta,100,1609.7
Producto_22,Tienda_9,2023-08-25,45,41.92,Electrónica,Zona Norte,1,0,Efectivo,50,1886.4
Producto_48,Tienda_1,2022-12-09,39,17.44,Electrónica,Zona Este,1,1,Crédito,30,680.1600000000001
Producto_13,Tienda_8,2022-04-13,99,241.84,Juguetes,Zona Oeste,1,0,Efectivo,300,23942.16
Producto_7,Tienda_8,2022-04-25,24,18.37,Ropa,Zona Norte,1,1,Efectivo,30,440.88
Producto_21,Tienda_10,2023-06-18,23,427.48,Electrónica,Zona Oeste,1,0,Crédito,100,9832.04
Producto_5,Tienda_8,2023-06-21,43,80.29,Hogar,Zona Norte,0,1,Tarjeta,30,3452.4700000000003
Producto_44,Tienda_2,2022-10-20,70,155.45,Juguetes,Zona Oeste,1,1,Tarjeta,200,10881.5
Producto_17,Tienda_6,2023-10-26,23,153.71,Deportes,Zona Oeste,1,1,Efectivo,5,3535.3300000000004
Producto_4,Tienda_3,2023-10-25,97,440.61,Hogar,Zona Sur,1,1,Efectivo,50,42739.17
Producto_2,Tienda_3,2023-07-27,96,228.16,Alimentos,Zona Este,1,0,Crédito,20,21903.36
Producto_30,Tienda_6,2022-03-15,58,161.62,Juguetes,Zona Sur,0,1,Tarjeta,30,9373.960000000001
Producto_45,Tienda_3,2022-12-14,81,290.61,Electrónica,Zona Sur,1,1,Efectivo,300,23539.41
Producto_14,Tienda_7,2022-05-20,26,336.03,Hogar,Zona Oeste,0,1,Tarjeta,5,8736.779999999999
Producto_12,Tienda_4,2023-01-12,100,498.92,Electrónica,Zona Norte,1,1,Tarjeta,500,49892.0
Producto_21,Tienda_1,2022-12-05,89,237.62,Hogar,Zona Oeste,0,1,Efectivo,30,21148.18
Producto_36,Tienda_8,2022-01-26,82,132.21,Ropa,Zona Oeste,1,0,Tarjeta,10,10841.220000000001
Producto_46,Tienda_6,2022-02-22,27,234.68,Alimentos,Zona Oeste,0,1,Efectivo,5,6336.360000000001
Producto_19,Tienda_5,2023-03-24,100,419.71,Electrónica,Zona Norte,1,0,Crédito,300,41971.0
Producto_47,Tienda_1,2023-05-12,37,108.23,Juguetes,Zona Este,0,1,Efectivo,5,4004.51
Producto_39,Tienda_4,2023-03-31,14,265.8,Deportes,Zona Oeste,0,0,Tarjeta,50,3721.2000000000003
Producto_38,Tienda_2,2023-06-20,60,251.34,Electrónica,Zona Oeste,0,1,Tarjeta,5,15080.4
Producto_18,Tienda_8,2022-01-03,27,143.2,Deportes,Zona Oeste,0,0,Efectivo,500,3866.3999999999996
Producto_12,Tienda_6,2022-05-17,50,469.41,Alimentos,Zona Sur,0,0,Tarjeta,50,23470.5
Producto_24,Tienda_7,2023-12-09,1,166.05,Electrónica,Zona Oeste,0,1,Efectivo,200,166.05
Producto_19,Tienda_2,2022-12-04,60,473.56,Alimentos,Zona Sur,0,1,Crédito,10,28413.6
